image,image_path,elapsed_s,phase,packets,time,lat,lon,alt_m,speed,heading,velocity_down,pressure,temperature,violet,blue,green,yellow,orange,red,brightness_mean,contrast_std,sharpness_edge_var,saturation_mean,clipped_high_fraction,clipped_low_fraction,width_px,height_px,phash,sample_reason,sampling_raw_count,segment_id,spatial_block,split,image_url,assignment_type
img_009287.jpg,frames/floating/img_009287.jpg,9287,Floating,9060.0,9087.0,36.822,-111.134,24027.5,,124.31,,0.473135,-32.22,13915.1,15775.9,14864.4,13810.2,15127.4,13402.7,0.6787194609642029,0.0984992459416389,0.0180901922285556,0.1611054986715316,0.0001048900462962,2.170138888888889e-06,1280,1080,991b4f06c725fd09,distance+perceptual,21216,seg_0022,819:-1981,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_009287.jpg,production
img_009347.jpg,frames/floating/img_009347.jpg,9347,Floating,9118.0,9147.0,36.8185,-111.141,24040.4,,108.7,,0.471975,-19.6,14091.5,16208.4,15381.9,14215.1,15188.5,13475.8,0.6748706698417664,0.0975166484713554,0.0170536916702985,0.1585323065519333,0.0001128472222222,1.4467592592592592e-06,1280,1080,911a0eae453bdf32,distance+perceptual,21216,seg_0022,819:-1981,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_009347.jpg,production
img_009407.jpg,frames/floating/img_009407.jpg,9407,Floating,9175.0,9207.0,36.8151,-111.149,24039.8,,98.2443,,0.471975,-9.37,14624.4,16922.7,16188.2,15158.0,15644.5,13919.2,0.673724353313446,0.0965654924511909,0.0166323035955429,0.1558189690113067,0.0001273148148148,2.170138888888889e-06,1280,1080,90370e4f401bfd2f,distance+perceptual,21216,seg_0022,819:-1982,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_009407.jpg,production
img_009469.jpg,frames/floating/img_009469.jpg,9469,Floating,9234.0,9269.0,36.8114,-111.157,24033.0,,114.325,,0.47241,-13.73,14379.6,16787.3,15901.1,14907.2,15624.1,14032.8,0.6783614754676819,0.0964375957846641,0.0164514575153589,0.1541403830051422,0.0001179108796296,5.063657407407407e-06,1280,1080,981f260f74595a3d,distance+perceptual,21216,seg_0022,819:-1982,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_009469.jpg,calibration
img_009529.jpg,frames/floating/img_009529.jpg,9529,Floating,9291.0,9329.0,36.8077,-111.165,24034.9,,148.032,,0.47212,-2.98,14171.9,16724.6,15554.1,14679.1,15743.9,14364.8,0.6840999126434326,0.0961693748831749,0.0156944561749696,0.1566589623689651,9.04224537037037e-05,7.233796296296296e-07,1280,1080,9c1d4383f6354e5a,distance+perceptual,21216,seg_0022,819:-1982,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_009529.jpg,production
img_009589.jpg,frames/floating/img_009589.jpg,9589,Floating,9348.0,9389.0,36.804,-111.172,24051.9,,151.64,,0.471105,-0.12,14248.8,16905.1,15692.3,14858.5,16015.6,14649.4,0.6867066621780396,0.0962292104959487,0.0155793027952313,0.1548952460289001,9.693287037037037e-05,3.616898148148148e-06,1280,1080,8e1c5181f6344f5f,distance+perceptual,21216,seg_0022,819:-1982,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_009589.jpg,production
img_009650.jpg,frames/floating/img_009650.jpg,9650,Floating,9406.0,9450.0,36.7999,-111.18,24063.6,,146.721,,0.470235,1.26,14473.2,17186.8,15995.2,15077.0,16346.8,14958.9,0.6886824369430542,0.0961226373910904,0.0152758760377764,0.1524150669574737,0.0001222511574074,6.510416666666667e-06,1280,1080,8f0c51a0f33e4b4f,distance+perceptual,21216,seg_0022,819:-1983,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_009650.jpg,production
img_009710.jpg,frames/floating/img_009710.jpg,9710,Floating,9463.0,9510.0,36.7957,-111.188,24040.6,,141.661,,0.47183,-1.98,14761.3,17382.7,16285.6,15272.0,16719.6,15198.6,0.6911908388137817,0.0963637679815292,0.0152337066829204,0.1499899923801422,0.0001099537037037,2.170138888888889e-06,1280,1080,8f0e50b4713e49cf,distance,21216,seg_0022,819:-1983,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_009710.jpg,qualification
img_009770.jpg,frames/floating/img_009770.jpg,9770,Floating,9520.0,9570.0,36.7916,-111.196,24008.6,,139.09,,0.47386,-0.3,15010.9,17424.5,16482.8,15408.7,17015.9,15277.3,0.6947662830352783,0.0958323553204536,0.0148704955354332,0.1446956992149353,8.680555555555556e-05,3.616898148148148e-06,1280,1080,850f58f4f81768c7,distance+perceptual,21216,seg_0022,819:-1983,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_009770.jpg,production
img_009832.jpg,frames/floating/img_009832.jpg,9832,Floating,9578.0,9631.0,36.7878,-111.203,24011.9,,151.828,,0.473715,0.72,15109.4,17120.8,16116.6,15172.8,17074.5,14973.5,0.704301655292511,0.087886743247509,0.013395863585174,0.1386919766664505,7.740162037037038e-05,5.063657407407407e-06,1280,1080,80e07bbfe419d0d9,distance+perceptual,21216,seg_0023,819:-1983,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_009832.jpg,production
img_009892.jpg,frames/floating/img_009892.jpg,9892,Floating,9635.0,9692.0,36.7841,-111.21,24051.7,,175.036,,0.47096,-23.87,15283.4,16930.4,15828.7,14980.4,17131.4,14750.7,0.7134745121002197,0.0734652429819107,0.0111488290131092,0.1370567679405212,4.7019675925925926e-05,2.8935185185185184e-06,1280,1080,90fe6b0062177cf3,distance+perceptual,21216,seg_0023,818:-1984,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_009892.jpg,production
img_009952.jpg,frames/floating/img_009952.jpg,9952,Floating,9692.0,9752.0,36.7803,-111.218,24078.4,,-178.12,,0.46893,-14.05,15524.7,16946.9,15953.5,15076.1,17204.5,14754.1,0.713092029094696,0.0673814713954925,0.0100748697295784,0.1230439692735672,4.991319444444445e-05,1.4467592592592592e-06,1280,1080,90ff084c73137cea,distance+perceptual,21216,seg_0023,818:-1984,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_009952.jpg,production
img_010014.jpg,frames/floating/img_010014.jpg,10014,Floating,9751.0,9814.0,36.7764,-111.225,24054.9,,-179.03,,0.47038,-3.84,15716.7,16878.7,16142.4,15150.1,17214.6,14768.7,0.7146245837211609,0.0625113174319267,0.0089256996288895,0.1201638877391815,4.123263888888889e-05,1.4467592592592592e-06,1280,1080,9afb0c6d301bfc48,distance+perceptual,21216,seg_0023,818:-1984,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_010014.jpg,production
img_010074.jpg,frames/floating/img_010074.jpg,10074,Floating,9808.0,9874.0,36.7726,-111.232,23999.3,,-170.592,,0.474295,-11.19,15908.8,16880.9,16252.3,15159.7,17191.7,14822.7,0.7153271436691284,0.0599441155791282,0.0083194151520729,0.1199562698602676,2.387152777777778e-05,0.0,1280,1080,9abb0c6f309af690,distance+perceptual,21216,seg_0023,818:-1984,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_010074.jpg,production
img_010134.jpg,frames/floating/img_010134.jpg,10134,Floating,9865.0,9934.0,36.7692,-111.239,23974.0,,178.343,,0.476325,-23.06,15920.8,16918.3,16460.3,15147.5,17156.1,14834.0,0.714793860912323,0.0559404827654361,0.0073944767937064,0.1154267042875289,2.387152777777778e-05,0.0,1280,1080,9af867f03900efc8,distance+perceptual,21216,seg_0023,818:-1984,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_010134.jpg,production
img_010196.jpg,frames/floating/img_010196.jpg,10196,Floating,9923.0,9996.0,36.7658,-111.246,24004.6,,148.725,,0.47386,-21.57,15976.0,17500.5,17163.4,15535.0,17301.3,14988.1,0.7127872109413147,0.0533505678176879,0.0069357184693217,0.1114610210061073,4.340277777777778e-06,0.0,1280,1080,917567d840c74e6b,distance+perceptual,21216,seg_0024,818:-1985,test,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_010196.jpg,qualification
img_010256.jpg,frames/floating/img_010256.jpg,10256,Floating,9980.0,10056.0,36.7622,-111.253,24018.6,,153.359,,0.47299,-19.65,15998.8,17554.4,17001.1,15456.6,17352.2,15098.4,0.7151272892951965,0.0511458776891231,0.0065710758790373,0.109609305858612,6.510416666666667e-06,0.0,1280,1080,997665dc58c0de62,distance+perceptual,21216,seg_0024,818:-1985,test,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_010256.jpg,production
img_010316.jpg,frames/floating/img_010316.jpg,10316,Floating,10037.0,10116.0,36.7585,-111.26,24037.0,,151.541,,0.471685,-7.71,15992.8,17751.4,17002.0,15560.2,17461.8,15281.8,0.7162718176841736,0.0500459782779216,0.0063678855076432,0.1082602068781852,3.616898148148148e-06,0.0,1280,1080,995661df7ac0c362,distance+perceptual,21216,seg_0024,818:-1985,test,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_010316.jpg,production
img_010378.jpg,frames/floating/img_010378.jpg,10378,Floating,10095.0,10178.0,36.7545,-111.268,24054.5,,120.54,,0.470815,-6.8,17269.9,19510.0,18752.7,17554.9,18449.4,16284.4,0.7108374834060669,0.0560639612376689,0.0068724625743925,0.1060839295387268,2.8935185185185184e-06,0.0,1280,1080,d57749da6ec0050f,distance+perceptual,21216,seg_0024,818:-1985,test,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_010378.jpg,production
img_010438.jpg,frames/floating/img_010438.jpg,10438,Floating,10152.0,10238.0,36.7505,-111.275,24060.3,,85.2762,,0.470235,-9.85,22818.9,26003.1,23396.5,21990.8,22821.8,22637.5,0.701842725276947,0.0677526891231536,0.0085270758718252,0.1041993424296379,1.5190972222222222e-05,0.0,1280,1080,d50bc11d07073f1f,distance+perceptual,21216,seg_0025,818:-1986,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_010438.jpg,production
img_010498.jpg,frames/floating/img_010498.jpg,10498,Floating,10209.0,10298.0,36.7466,-111.283,24056.4,,56.4695,,0.470525,-14.15,17664.8,19433.0,20013.3,18092.0,18486.7,16242.8,0.6811808347702026,0.0910737365484237,0.0119996163994073,0.1099228933453559,3.255208333333333e-05,1.4467592592592592e-06,1280,1080,d419413e3b3b383b,distance+perceptual,21216,seg_0025,818:-1986,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_010498.jpg,production
img_010560.jpg,frames/floating/img_010560.jpg,10560,Floating,10268.0,10360.0,36.7422,-111.29,24045.3,,39.3177,,0.47096,-14.69,16410.5,17694.1,18676.1,16322.9,17359.9,15021.9,0.6650856137275696,0.1013711988925933,0.0131972189992666,0.1212665140628814,2.3148148148148147e-05,7.233796296296296e-07,1280,1080,d44d682c32f3db19,distance+perceptual,21216,seg_0025,818:-1986,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_010560.jpg,production
img_010620.jpg,frames/floating/img_010620.jpg,10620,Floating,10324.0,10420.0,36.7381,-111.298,24032.0,,30.395,,0.471975,-15.0,16198.0,17136.2,18118.6,15842.3,17087.3,14674.2,0.6623685956001282,0.1010317355394363,0.0129958996549248,0.1235511377453804,2.5318287037037036e-05,0.0,1280,1080,d4496735b2929bb1,distance+perceptual,21216,seg_0025,817:-1986,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_010620.jpg,calibration
img_010680.jpg,frames/floating/img_010680.jpg,10680,Floating,10381.0,10480.0,36.7342,-111.305,24033.9,,23.5514,,0.472265,-23.21,16392.5,17045.9,18127.0,15860.6,17157.8,14637.1,0.6612756848335266,0.1009296327829361,0.0130224749445915,0.1263893544673919,9.403935185185186e-06,7.233796296296296e-07,1280,1080,d44965b516ca4b5b,distance+perceptual,21216,seg_0025,817:-1986,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_010680.jpg,production
img_010741.jpg,frames/floating/img_010741.jpg,10741,Floating,10439.0,10541.0,36.7302,-111.313,24061.8,,19.3577,,0.470235,-35.16,16594.1,17130.7,18248.4,15995.5,17298.7,14738.3,0.6621426343917847,0.1002885922789573,0.0130346845835447,0.1265183985233307,9.403935185185186e-06,2.8935185185185184e-06,1280,1080,d54b2cb4144a5beb,distance+perceptual,21216,seg_0026,817:-1987,test,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_010741.jpg,production
img_010801.jpg,frames/floating/img_010801.jpg,10801,Floating,10496.0,10601.0,36.7264,-111.32,24077.5,,11.2384,,0.469075,-29.21,16745.4,17181.3,18356.6,16086.1,17495.7,14763.1,0.6607661843299866,0.1039754375815391,0.0144506553187966,0.1311179548501968,1.808449074074074e-05,7.233796296296296e-07,1280,1080,d64a2df5529a2e45,distance+perceptual,21216,seg_0026,817:-1987,test,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_010801.jpg,calibration
img_010861.jpg,frames/floating/img_010861.jpg,10861,Floating,10552.0,10661.0,36.7227,-111.328,24052.8,,-5.87591,,0.47067,-17.7,16834.2,17266.0,18434.8,16170.5,17725.0,14928.5,0.6618627309799194,0.1037899255752563,0.014566914178431,0.1349889039993286,1.736111111111111e-05,0.0,1280,1080,d42b35f2aa4d3aa4,distance+perceptual,21216,seg_0026,817:-1987,test,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_010861.jpg,production
img_010923.jpg,frames/floating/img_010923.jpg,10923,Floating,10611.0,10723.0,36.7187,-111.336,24025.4,,-46.9496,,0.47241,-13.03,16913.4,17475.1,18473.1,16268.0,17917.8,15101.8,0.665809154510498,0.0965205356478691,0.0134565774351358,0.1353244632482528,1.0127314814814816e-05,7.233796296296296e-07,1280,1080,d4ad76e659b55440,distance+perceptual,21216,seg_0026,817:-1987,test,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_010923.jpg,production
img_010983.jpg,frames/floating/img_010983.jpg,10983,Floating,10668.0,10783.0,36.7148,-111.343,24017.8,,-60.0233,,0.472845,-10.82,16894.2,17739.3,18493.1,16389.1,18034.1,15306.6,0.6681785583496094,0.0919907763600349,0.0125977667048573,0.1332556307315826,1.2297453703703704e-05,0.0,1280,1080,d5ad74c05b714ac3,distance+perceptual,21216,seg_0027,817:-1988,validation,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_010983.jpg,production
img_011043.jpg,frames/floating/img_011043.jpg,11043,Floating,10724.0,10843.0,36.711,-111.351,24021.3,,-62.8928,,0.472555,-12.97,16893.0,17977.0,18493.1,16471.8,18072.3,15482.1,0.6704645156860352,0.0888401195406913,0.0118161393329501,0.1279212385416031,5.787037037037037e-06,0.0,1280,1080,d7b975c152624387,distance+perceptual,21216,seg_0028,817:-1988,validation,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_011043.jpg,production
img_011104.jpg,frames/floating/img_011104.jpg,11104,Floating,10781.0,10904.0,36.707,-111.358,24038.0,,-68.2961,,0.47154,-21.33,16867.8,18084.8,18463.1,16508.3,18068.9,15517.0,0.6744655966758728,0.0852265134453773,0.0106814866885542,0.1257878988981247,1.8807870370370372e-05,0.0,1280,1080,d7bb44c236cd862c,distance+perceptual,21216,seg_0028,817:-1988,validation,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_011104.jpg,qualification
img_011164.jpg,frames/floating/img_011164.jpg,11164,Floating,10838.0,10964.0,36.7032,-111.366,24044.6,,-86.8647,,0.47096,-22.01,16894.2,17942.9,18437.3,16470.0,18075.7,15378.6,0.6877653002738953,0.0779970809817314,0.0090145906433463,0.1242538541555404,3.1105324074074076e-05,0.0,1280,1080,dcb9c58e78d421a6,distance+perceptual,21216,seg_0028,817:-1988,validation,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_011164.jpg,production
img_011224.jpg,frames/floating/img_011224.jpg,11224,Floating,10894.0,11024.0,36.6995,-111.374,24035.0,,-112.052,,0.471685,-15.39,17053.8,17522.5,18429.8,16379.5,18380.6,15526.0,0.7041445374488831,0.0777017995715141,0.0088139595463871,0.1191976368427276,4.7019675925925926e-05,0.0,1280,1080,c2b5c51de6d11d43,distance+perceptual,21216,seg_0029,817:-1989,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_011224.jpg,production
img_011284.jpg,frames/floating/img_011284.jpg,11284,Floating,10950.0,11084.0,36.6958,-111.381,24022.8,,-130.107,,0.4727,-6.68,17172.7,17336.5,18389.1,16302.9,18699.9,15904.1,0.7210924029350281,0.0746663734316825,0.0075982403941452,0.1128599941730499,4.7019675925925926e-05,0.0,1280,1080,c29dd916f30a35d8,distance+perceptual,21216,seg_0029,816:-1989,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_011284.jpg,production
img_011344.jpg,frames/floating/img_011344.jpg,11344,Floating,11006.0,11144.0,36.6921,-111.389,24028.0,,-147.81,,0.472265,-16.6,17221.9,17388.2,18320.8,16278.5,19037.8,16470.1,0.7371151447296143,0.0696904063224792,0.0065461080521345,0.1011669039726257,5.642361111111111e-05,0.0,1280,1080,c29572836a1aed3e,distance+perceptual,21216,seg_0029,816:-1989,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_011344.jpg,production
img_011404.jpg,frames/floating/img_011404.jpg,11404,Floating,11062.0,11204.0,36.6882,-111.397,24044.5,,-169.178,,0.471395,-5.05,17266.3,17880.1,18221.8,16392.5,19620.4,17138.5,0.7570774555206299,0.0588188916444778,0.0059273429214954,0.0831020399928093,5.931712962962963e-05,0.0,1280,1080,dd946b823d28fa25,distance+perceptual,21216,seg_0029,816:-1989,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_011404.jpg,production
img_011464.jpg,frames/floating/img_011464.jpg,11464,Floating,11118.0,11264.0,36.6844,-111.404,24050.1,,163.492,,0.470815,-0.4,17301.1,19042.3,18224.3,16985.5,20083.2,17787.7,0.7689040899276733,0.0474987998604774,0.0053381947800517,0.0698145627975463,6.582754629629629e-05,0.0,1280,1080,91fb43b20ec21ee9,distance+perceptual,21216,seg_0030,816:-1990,validation,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_011464.jpg,production
img_011524.jpg,frames/floating/img_011524.jpg,11524,Floating,11174.0,11324.0,36.6805,-111.412,24044.3,,136.739,,0.47125,3.51,17475.1,19960.1,18473.1,17799.5,20300.6,17966.6,0.7662137150764465,0.0458594635128974,0.0055719944648444,0.0671715661883354,4.267939814814815e-05,0.0,1280,1080,846f4e5f4b7400fa,distance+perceptual,21216,seg_0030,816:-1990,validation,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_011524.jpg,calibration
img_011585.jpg,frames/floating/img_011585.jpg,11585,Floating,11230.0,11385.0,36.6766,-111.421,24042.6,,106.217,,0.471395,5.65,17702.0,20422.3,19083.9,18323.6,20377.9,18098.3,0.7565209269523621,0.0509049370884895,0.0058294809423387,0.0704286023974418,3.978587962962963e-05,0.0,1280,1080,d5595bbe32d91142,distance+perceptual,21216,seg_0030,816:-1990,validation,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_011585.jpg,production
img_011645.jpg,frames/floating/img_011645.jpg,11645,Floating,11286.0,11445.0,36.6727,-111.429,24045.9,,81.8395,,0.47096,-0.1,18084.9,20766.8,20276.2,19017.5,20573.2,18114.0,0.7507860660552979,0.0534113235771656,0.0060653728432953,0.0680368468165397,4.9189814814814815e-05,0.0,1280,1080,d552363474cd6b29,distance+perceptual,21216,seg_0031,816:-1990,validation,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_011645.jpg,production
img_011705.jpg,frames/floating/img_011705.jpg,11705,Floating,11342.0,11505.0,36.6687,-111.437,24039.7,,69.2646,,0.471395,-11.32,18439.0,20951.7,20825.4,19417.2,20867.8,18235.6,0.7494433522224426,0.0546653866767883,0.0060941744595766,0.0682844743132591,2.8935185185185183e-05,0.0,1280,1080,d51a36757ce86941,distance+perceptual,21216,seg_0032,816:-1991,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_011705.jpg,production
img_011765.jpg,frames/floating/img_011765.jpg,11765,Floating,11397.0,11565.0,36.6648,-111.446,24022.6,,72.9819,,0.47241,-16.34,18403.0,20852.6,20617.4,19293.5,20945.1,18293.0,0.7538837790489197,0.0540035292506217,0.0056586302816867,0.0697852224111557,3.616898148148148e-05,0.0,1280,1080,d0591b337ad4e2e1,distance+perceptual,21216,seg_0032,816:-1991,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_011765.jpg,production
img_011825.jpg,frames/floating/img_011825.jpg,11825,Floating,11453.0,11625.0,36.6607,-111.454,24025.4,,81.3868,,0.472555,-11.88,18502.6,20785.5,20302.0,19136.8,21064.0,18348.1,0.7578644752502441,0.0548994280397892,0.0057323849759995,0.073001280426979,4.050925925925926e-05,0.0,1280,1080,d45d4d11395a5b78,distance+perceptual,21216,seg_0032,816:-1991,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_011825.jpg,production
img_011885.jpg,frames/floating/img_011885.jpg,11885,Floating,11508.0,11685.0,36.6566,-111.462,24047.7,,82.5571,,0.47125,-2.02,18719.9,20709.6,20487.6,19260.5,21215.2,18322.2,0.7587586641311646,0.0559656135737896,0.0058495053090155,0.0748030468821525,4.1956018518518515e-05,0.0,1280,1080,d64d44953ccb4d78,distance+perceptual,21216,seg_0032,816:-1991,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_011885.jpg,production
img_011945.jpg,frames/floating/img_011945.jpg,11945,Floating,11564.0,11745.0,36.6524,-111.471,24062.8,,77.0141,,0.47009,-3.29,18872.3,20773.4,20862.0,19493.8,21280.5,18308.7,0.7571716904640198,0.058377232402563,0.0060577718541026,0.0772963091731071,6.582754629629629e-05,0.0,1280,1080,d344459d2d4b48fb,distance+perceptual,21216,seg_0032,816:-1992,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_011945.jpg,production
img_012005.jpg,frames/floating/img_012005.jpg,12005,Floating,11619.0,11805.0,36.6481,-111.479,24063.1,,72.2003,,0.47009,-14.01,19040.3,20912.1,21446.1,19768.9,21378.2,18354.8,0.7553160786628723,0.0607236921787261,0.0061768149025738,0.0795130878686904,8.029513888888889e-05,0.0,1280,1080,d547059c0d4b49ef,distance+perceptual,21216,seg_0033,815:-1992,validation,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_012005.jpg,production
img_012065.jpg,frames/floating/img_012065.jpg,12065,Floating,11675.0,11865.0,36.6438,-111.487,24049.4,,72.5903,,0.470815,-19.26,19167.6,20977.0,21671.6,19909.1,21421.5,18420.1,0.7543646693229675,0.0625742003321647,0.0063396743498742,0.0812270864844322,8.246527777777778e-05,0.0,1280,1080,d547049e0d49ed6e,distance,21216,seg_0033,815:-1992,validation,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_012065.jpg,production
img_012125.jpg,frames/floating/img_012125.jpg,12125,Floating,11730.0,11925.0,36.6396,-111.495,24041.3,,77.4239,,0.47154,-21.34,19052.3,20933.0,21545.2,19831.6,21378.2,18467.4,0.754743218421936,0.0649434626102447,0.0067135989665985,0.0836124494671821,0.0001171875,0.0,1280,1080,d4555696074e6d6c,distance+perceptual,21216,seg_0033,815:-1992,validation,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_012125.jpg,production
img_012185.jpg,frames/floating/img_012185.jpg,12185,Floating,11785.0,11985.0,36.6353,-111.503,24050.3,,87.7484,,0.47067,-17.89,18964.7,20879.0,21190.7,19634.0,21440.2,18610.3,0.7604366540908813,0.0610099285840988,0.0068246219307184,0.0833065211772918,0.0001504629629629,0.0,1280,1080,ca5270da13977b4c,distance+perceptual,21216,seg_0034,815:-1993,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_012185.jpg,production
img_012245.jpg,frames/floating/img_012245.jpg,12245,Floating,11841.0,12045.0,36.631,-111.512,24061.5,,101.705,,0.4698,-6.0,19042.7,20896.6,21225.6,19640.9,21636.4,18765.6,0.7669714689254761,0.0584636479616165,0.006820099428296,0.0810899659991264,0.00021484375,0.0,1280,1080,cf727dcb09988d18,distance+perceptual,21216,seg_0035,815:-1993,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_012245.jpg,production
img_012305.jpg,frames/floating/img_012305.jpg,12305,Floating,11896.0,12105.0,36.6266,-111.52,24058.4,,102.405,,0.47009,-1.5,19154.4,20808.6,21328.0,19643.5,21651.6,18717.2,0.7660478353500366,0.0606882236897945,0.0070978673174977,0.0817787200212478,0.0002481192129629,0.0,1280,1080,c5727dc9489acc8d,distance+perceptual,21216,seg_0035,815:-1993,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_012305.jpg,production
img_012365.jpg,frames/floating/img_012365.jpg,12365,Floating,11951.0,12165.0,36.6223,-111.529,24046.4,,81.6847,,0.47096,-1.45,19184.4,20655.6,21369.6,19620.9,21587.9,18515.8,0.761622428894043,0.0641211792826652,0.0075455270707607,0.0841171741485595,0.0002611400462962,0.0,1280,1080,c56a7ec9889d4c0f,distance+perceptual,21216,seg_0035,815:-1993,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_012365.jpg,production
img_012425.jpg,frames/floating/img_012425.jpg,12425,Floating,12007.0,12225.0,36.6179,-111.537,24048.2,,51.6513,,0.471105,-1.85,19218.0,20567.6,21376.2,19607.0,21627.9,18528.1,0.7660418748855591,0.0641930699348449,0.0076620806939899,0.0824604481458664,0.000337818287037,0.0,1280,1080,a57b36c54c89c6c5,distance+perceptual,21216,seg_0035,815:-1994,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_012425.jpg,calibration
img_012485.jpg,frames/floating/img_012485.jpg,12485,Floating,12062.0,12285.0,36.6137,-111.545,24035.5,,50.2106,,0.47154,-5.24,19166.4,20392.6,21352.9,19564.3,21669.5,18644.0,0.7738287448883057,0.0649260729551315,0.0076693822629749,0.0827344134449958,0.0004152199074074,0.0,1280,1080,b45a33e066c1f5c6,distance+perceptual,21216,seg_0035,815:-1994,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_012485.jpg,production
img_012545.jpg,frames/floating/img_012545.jpg,12545,Floating,12117.0,12345.0,36.6109,-111.552,23870.9,,42.2914,,0.482415,-20.49,19168.8,20205.5,21357.9,19550.4,21498.8,18399.9,0.7651155591011047,0.0681042075157165,0.0081466678529977,0.0840480178594589,0.0004347511574074,0.0,1280,1080,b46d07e4cf80c7c6,distance+perceptual,21216,seg_0035,815:-1994,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_012545.jpg,production
